Dist Name,Crop,Area(1000 ha),Production(1000 tons),Total Rainfall,Avg Temp
Satara,FINGER MILLET,9.0,12.3,843.8,20.0596875
Satara,PIGEONPEA,6.5,2.1,843.8,20.0596875
Satara,MINOR PULSES,26.6,12.1,843.8,20.0596875
Satara,GROUNDNUT,60.9,89.1,843.8,20.0596875
Satara,SESAMUM,0.4,0.1,843.8,20.0596875
Satara,SUNFLOWER,2.6,1.3,843.8,20.0596875
Satara,SOYABEAN,14.0,26.7,843.8,20.0596875
Satara,OILSEEDS,85.8,119.9,843.8,20.0596875
Satara,SUGARCANE,39.4,372.8,843.8,20.0596875
Satara,COTTON,3.1,0.51,843.8,20.0596875
Satara,RICE,44.6,77.2,843.8,20.0596875
Satara,KHARIF SORGHUM,64.8,99.0,843.8,20.0596875
Satara,PEARL MILLET,66.1,31.0,843.8,20.0596875
Satara,MAIZE,12.4,24.6,843.8,20.0596875
Satara,FINGER MILLET,9.0,12.3,843.8,20.0596875
Satara,PIGEONPEA,6.5,2.1,843.8,20.0596875
Satara,MINOR PULSES,26.6,12.1,843.8,20.0596875
Satara,GROUNDNUT,60.9,89.1,843.8,20.0596875
Satara,SESAMUM,0.4,0.1,843.8,20.0596875
Satara,SUNFLOWER,2.6,1.3,843.8,20.0596875
Satara,SOYABEAN,14.0,26.7,843.8,20.0596875
Satara,OILSEEDS,85.8,119.9,843.8,20.0596875
Satara,SUGARCANE,39.4,372.8,843.8,20.0596875
Satara,COTTON,3.1,0.51,843.8,20.0596875
Solapur,RICE,0.6,0.8,440.7,21.42
Solapur,KHARIF SORGHUM,0.7,0.5,440.7,21.42
Solapur,PEARL MILLET,11.8,5.4,440.7,21.42
Solapur,MAIZE,23.1,27.5,440.7,21.42
Solapur,FINGER MILLET,0.0,0.0,440.7,21.42
Solapur,PIGEONPEA,6.7,1.4,440.7,21.42
Solapur,MINOR PULSES,12.9,2.8,440.7,21.42
Solapur,GROUNDNUT,6.5,6.9,440.7,21.42
Solapur,SESAMUM,0.3,0.1,440.7,21.42
Solapur,SUNFLOWER,30.0,14.4,440.7,21.42
Solapur,SOYABEAN,0.4,0.5,440.7,21.42
Solapur,OILSEEDS,54.5,27.8,440.7,21.42
Solapur,SUGARCANE,59.8,453.35,440.7,21.42
Solapur,COTTON,4.0,0.6,440.7,21.42
Solapur,RICE,0.6,0.8,440.7,21.42
Solapur,KHARIF SORGHUM,0.7,0.5,440.7,21.42
Solapur,PEARL MILLET,11.8,5.4,440.7,21.42
Solapur,MAIZE,23.1,27.5,440.7,21.42
Solapur,FINGER MILLET,0.0,0.0,440.7,21.42
Solapur,PIGEONPEA,6.7,1.4,440.7,21.42
Solapur,MINOR PULSES,12.9,2.8,440.7,21.42
Solapur,GROUNDNUT,6.5,6.9,440.7,21.42
Solapur,SESAMUM,0.3,0.1,440.7,21.42
Solapur,SUNFLOWER,30.0,14.4,440.7,21.42
Solapur,SOYABEAN,0.4,0.5,440.7,21.42
Solapur,OILSEEDS,54.5,27.8,440.7,21.42
Solapur,SUGARCANE,59.8,453.35,440.7,21.42
Solapur,COTTON,4.0,0.6,440.7,21.42
Thane,RICE,141.0,345.1,1687.6,23.29
Thane,KHARIF SORGHUM,0.0,0.0,1687.6,23.29
Thane,PEARL MILLET,0.0,0.0,1687.6,23.29
Thane,MAIZE,0.1,0.2,1687.6,23.29
Thane,FINGER MILLET,16.4,13.5,1687.6,23.29
Thane,PIGEONPEA,2.7,1.2,1687.6,23.29
Thane,MINOR PULSES,12.9,7.6,1687.6,23.29
Thane,GROUNDNUT,0.4,0.5,1687.6,23.29
Thane,SESAMUM,0.9,0.3,1687.6,23.29
Thane,SUNFLOWER,0.0,0.0,1687.6,23.29
Thane,SOYABEAN,0.0,0.0,1687.6,23.29
Thane,OILSEEDS,3.5,1.6,1687.6,23.29
Thane,SUGARCANE,0.0,0.0,1687.6,23.29
Thane,COTTON,0.0,0.0,1687.6,23.29
Thane,RICE,141.0,345.1,1687.6,23.29
Thane,KHARIF SORGHUM,0.0,0.0,1687.6,23.29
Thane,PEARL MILLET,0.0,0.0,1687.6,23.29
Thane,MAIZE,0.1,0.2,1687.6,23.29
Thane,FINGER MILLET,16.4,13.5,1687.6,23.29
Thane,PIGEONPEA,2.7,1.2,1687.6,23.29
Thane,MINOR PULSES,12.9,7.6,1687.6,23.29
Thane,GROUNDNUT,0.4,0.5,1687.6,23.29
Thane,SESAMUM,0.9,0.3,1687.6,23.29
Thane,SUNFLOWER,0.0,0.0,1687.6,23.29
Thane,SOYABEAN,0.0,0.0,1687.6,23.29
Thane,OILSEEDS,3.5,1.6,1687.6,23.29
Thane,SUGARCANE,0.0,0.0,1687.6,23.29
Thane,COTTON,0.0,0.0,1687.6,23.29
Wardha,RICE,0.5,0.3,546.7,22.71
Wardha,KHARIF SORGHUM,36.1,34.9,546.7,22.71
Wardha,PEARL MILLET,0.0,0.0,546.7,22.71
Wardha,MAIZE,0.1,0.2,546.7,22.71
Wardha,FINGER MILLET,0.0,0.0,546.7,22.71
Wardha,PIGEONPEA,56.1,65.8,546.7,22.71
Wardha,MINOR PULSES,3.0,1.2,546.7,22.71
Wardha,GROUNDNUT,2.8,2.1,546.7,22.71
Wardha,SESAMUM,0.8,0.2,546.7,22.71
Wardha,SUNFLOWER,0.1,0.1,546.7,22.71
Wardha,SOYABEAN,128.6,166.8,546.7,22.71
Wardha,OILSEEDS,133.1,169.5,546.7,22.71
Wardha,SUGARCANE,3.2,19.14,546.7,22.71
Wardha,COTTON,150.0,23.15,546.7,22.71
Wardha,RICE,0.5,0.3,546.7,22.71
Wardha,KHARIF SORGHUM,36.1,34.9,546.7,22.71
Wardha,PEARL MILLET,0.0,0.0,546.7,22.71
Wardha,MAIZE,0.1,0.2,546.7,22.71
Wardha,FINGER MILLET,0.0,0.0,546.7,22.71
Wardha,PIGEONPEA,56.1,65.8,546.7,22.71
Wardha,MINOR PULSES,3.0,1.2,546.7,22.71
Wardha,GROUNDNUT,2.8,2.1,546.7,22.71
Wardha,SESAMUM,0.8,0.2,546.7,22.71
Wardha,SUNFLOWER,0.1,0.1,546.7,22.71
Wardha,SOYABEAN,128.6,166.8,546.7,22.71
Wardha,OILSEEDS,133.1,169.5,546.7,22.71
Wardha,SUGARCANE,3.2,19.14,546.7,22.71
Wardha,COTTON,150.0,23.15,546.7,22.71
Yeotmal,RICE,4.8,4.8,561.2,22.53
Yeotmal,KHARIF SORGHUM,145.5,159.2,561.2,22.53
Yeotmal,PEARL MILLET,7.4,2.7,561.2,22.53
Yeotmal,MAIZE,0.2,0.5,561.2,22.53
Yeotmal,FINGER MILLET,0.0,0.0,561.2,22.53
Yeotmal,PIGEONPEA,123.0,156.0,561.2,22.53
Yeotmal,MINOR PULSES,81.9,24.3,561.2,22.53
Yeotmal,GROUNDNUT,6.3,6.5,561.2,22.53
Yeotmal,SESAMUM,7.6,2.4,561.2,22.53
Yeotmal,SUNFLOWER,0.9,0.4,561.2,22.53
Yeotmal,SOYABEAN,69.6,90.4,561.2,22.53
Yeotmal,OILSEEDS,86.2,100.17,561.2,22.53
Yeotmal,SUGARCANE,6.9,49.92,561.2,22.53
Yeotmal,COTTON,437.0,51.95,561.2,22.53
Yeotmal,RICE,4.8,4.8,561.2,22.53
Yeotmal,KHARIF SORGHUM,145.5,159.2,561.2,22.53
Yeotmal,PEARL MILLET,7.4,2.7,561.2,22.53
Yeotmal,MAIZE,0.2,0.5,561.2,22.53
Yeotmal,FINGER MILLET,0.0,0.0,561.2,22.53
Yeotmal,PIGEONPEA,123.0,156.0,561.2,22.53
Yeotmal,MINOR PULSES,81.9,24.3,561.2,22.53
Yeotmal,GROUNDNUT,6.3,6.5,561.2,22.53
Yeotmal,SESAMUM,7.6,2.4,561.2,22.53
Yeotmal,SUNFLOWER,0.9,0.4,561.2,22.53
Yeotmal,SOYABEAN,69.6,90.4,561.2,22.53
Yeotmal,OILSEEDS,86.2,100.17,561.2,22.53
Yeotmal,SUGARCANE,6.9,49.92,561.2,22.53
Yeotmal,COTTON,437.0,51.95,561.2,22.53
Ahmednagar,RICE,7.4,1.7,232.2,21.03
Ahmednagar,KHARIF SORGHUM,0.1,0.1,232.2,21.03
Ahmednagar,PEARL MILLET,218.4,158.9,232.2,21.03
Ahmednagar,MAIZE,19.8,23.2,232.2,21.03
Ahmednagar,FINGER MILLET,4.6,3.9,232.2,21.03
Ahmednagar,PIGEONPEA,14.6,5.7,232.2,21.03
Ahmednagar,MINOR PULSES,39.9,14.9,232.2,21.03
Ahmednagar,GROUNDNUT,11.6,13.9,232.2,21.03
Ahmednagar,SESAMUM,1.4,0.2,232.2,21.03
Ahmednagar,SUNFLOWER,13.5,5.3,232.2,21.03
Ahmednagar,SOYABEAN,15.1,18.8,232.2,21.03
Ahmednagar,OILSEEDS,70.1,46.92,232.2,21.03
Ahmednagar,SUGARCANE,49.4,330.3,232.2,21.03
Ahmednagar,COTTON,10.8,1.41,232.2,21.03
Ahmednagar,RICE,7.4,1.7,232.2,21.03
Ahmednagar,KHARIF SORGHUM,0.1,0.1,232.2,21.03
Ahmednagar,PEARL MILLET,218.4,158.9,232.2,21.03
Ahmednagar,MAIZE,19.8,23.2,232.2,21.03
Ahmednagar,FINGER MILLET,4.6,3.9,232.2,21.03
Ahmednagar,PIGEONPEA,14.6,5.7,232.2,21.03
Ahmednagar,MINOR PULSES,39.9,14.9,232.2,21.03
Ahmednagar,GROUNDNUT,11.6,13.9,232.2,21.03
Ahmednagar,SESAMUM,1.4,0.2,232.2,21.03
Ahmednagar,SUNFLOWER,13.5,5.3,232.2,21.03
Ahmednagar,SOYABEAN,15.1,18.8,232.2,21.03
Ahmednagar,OILSEEDS,70.1,46.92,232.2,21.03
Ahmednagar,SUGARCANE,49.4,330.3,232.2,21.03
Ahmednagar,COTTON,10.8,1.41,232.2,21.03
Akola,RICE,1.1,0.7,526.4,22.1959375
Akola,KHARIF SORGHUM,145.8,236.4,526.4,22.1959375
Akola,PEARL MILLET,4.8,3.1,526.4,22.1959375
Akola,MAIZE,0.6,1.2,526.4,22.1959375
Akola,FINGER MILLET,0.0,0.0,526.4,22.1959375
Akola,PIGEONPEA,87.7,80.5,526.4,22.1959375
Akola,MINOR PULSES,195.0,97.0,526.4,22.1959375
Akola,GROUNDNUT,1.1,2.1,526.4,22.1959375
Akola,SESAMUM,3.7,0.8,526.4,22.1959375
Akola,SUNFLOWER,5.1,2.9,526.4,22.1959375
Akola,SOYABEAN,118.3,158.6,526.4,22.1959375
Akola,OILSEEDS,133.6,167.42,526.4,22.1959375
Akola,SUGARCANE,1.5,8.3,526.4,22.1959375
Akola,COTTON,308.9,50.52,526.4,22.1959375
Akola,RICE,1.1,0.7,526.4,22.1959375
Akola,KHARIF SORGHUM,145.8,236.4,526.4,22.1959375
Akola,PEARL MILLET,4.8,3.1,526.4,22.1959375
Akola,MAIZE,0.6,1.2,526.4,22.1959375
Akola,FINGER MILLET,0.0,0.0,526.4,22.1959375
Akola,PIGEONPEA,87.7,80.5,526.4,22.1959375
Akola,MINOR PULSES,195.0,97.0,526.4,22.1959375
Akola,GROUNDNUT,1.1,2.1,526.4,22.1959375
Akola,SESAMUM,3.7,0.8,526.4,22.1959375
Akola,SUNFLOWER,5.1,2.9,526.4,22.1959375
Akola,SOYABEAN,118.3,158.6,526.4,22.1959375
Akola,OILSEEDS,133.6,167.42,526.4,22.1959375
Akola,SUGARCANE,1.5,8.3,526.4,22.1959375
Akola,COTTON,308.9,50.52,526.4,22.1959375
Amarawati,RICE,11.0,7.2,393.2,21.4978125
Amarawati,KHARIF SORGHUM,102.9,144.0,393.2,21.4978125
Amarawati,PEARL MILLET,0.8,0.5,393.2,21.4978125
Amarawati,MAIZE,1.0,1.9,393.2,21.4978125
Amarawati,FINGER MILLET,0.0,0.0,393.2,21.4978125
Amarawati,PIGEONPEA,93.3,88.9,393.2,21.4978125
Amarawati,MINOR PULSES,87.1,28.4,393.2,21.4978125
Amarawati,GROUNDNUT,2.5,1.5,393.2,21.4978125
Amarawati,SESAMUM,2.4,0.5,393.2,21.4978125
Amarawati,SUNFLOWER,1.3,0.8,393.2,21.4978125
Amarawati,SOYABEAN,156.5,150.0,393.2,21.4978125
Amarawati,OILSEEDS,167.2,154.32,393.2,21.4978125
Amarawati,SUGARCANE,2.3,12.4,393.2,21.4978125
Amarawati,COTTON,279.0,41.43,393.2,21.4978125
Amarawati,RICE,11.0,7.2,393.2,21.4978125
Amarawati,KHARIF SORGHUM,102.9,144.0,393.2,21.4978125
Amarawati,PEARL MILLET,0.8,0.5,393.2,21.4978125
Amarawati,MAIZE,1.0,1.9,393.2,21.4978125
Amarawati,FINGER MILLET,0.0,0.0,393.2,21.4978125
Amarawati,PIGEONPEA,93.3,88.9,393.2,21.4978125
Amarawati,MINOR PULSES,87.1,28.4,393.2,21.4978125
Amarawati,GROUNDNUT,2.5,1.5,393.2,21.4978125
Amarawati,SESAMUM,2.4,0.5,393.2,21.4978125
Amarawati,SUNFLOWER,1.3,0.8,393.2,21.4978125
Amarawati,SOYABEAN,156.5,150.0,393.2,21.4978125
Amarawati,OILSEEDS,167.2,154.32,393.2,21.4978125
Amarawati,SUGARCANE,2.3,12.4,393.2,21.4978125
Amarawati,COTTON,279.0,41.43,393.2,21.4978125
Aurangabad,RICE,1.2,0.3,,
Aurangabad,KHARIF SORGHUM,40.8,57.2,,
Aurangabad,PEARL MILLET,236.3,215.0,,
Aurangabad,MAIZE,141.8,331.4,,
Aurangabad,FINGER MILLET,0.0,0.0,,
Aurangabad,PIGEONPEA,88.0,41.9,,
Aurangabad,MINOR PULSES,111.1,66.9,,
Aurangabad,GROUNDNUT,9.7,7.3,,
Aurangabad,SESAMUM,9.3,2.9,,
Aurangabad,SUNFLOWER,24.0,10.7,,
Aurangabad,SOYABEAN,8.9,14.3,,
Aurangabad,OILSEEDS,95.4,55.21,,
Aurangabad,SUGARCANE,28.0,185.7,,
Aurangabad,COTTON,280.4,46.84,,
Aurangabad,RICE,1.2,0.3,,
Aurangabad,KHARIF SORGHUM,40.8,57.2,,
Aurangabad,PEARL MILLET,236.3,215.0,,
Aurangabad,MAIZE,141.8,331.4,,
Aurangabad,FINGER MILLET,0.0,0.0,,
Aurangabad,PIGEONPEA,88.0,41.9,,
Aurangabad,MINOR PULSES,111.1,66.9,,
Aurangabad,GROUNDNUT,9.7,7.3,,
Aurangabad,SESAMUM,9.3,2.9,,
Aurangabad,SUNFLOWER,24.0,10.7,,
Aurangabad,SOYABEAN,8.9,14.3,,
Aurangabad,OILSEEDS,95.4,55.21,,
Aurangabad,SUGARCANE,28.0,185.7,,
Aurangabad,COTTON,280.4,46.84,,
Beed,RICE,2.4,0.6,387.1,21.1421875
Beed,KHARIF SORGHUM,68.9,83.3,387.1,21.1421875
Beed,PEARL MILLET,187.1,156.9,387.1,21.1421875
Beed,MAIZE,5.6,5.2,387.1,21.1421875
Beed,FINGER MILLET,0.0,0.0,387.1,21.1421875
Beed,PIGEONPEA,49.1,17.2,387.1,21.1421875
Beed,MINOR PULSES,34.9,20.8,387.1,21.1421875
Beed,GROUNDNUT,11.2,6.5,387.1,21.1421875
Beed,SESAMUM,5.6,1.8,387.1,21.1421875
Beed,SUNFLOWER,27.7,12.1,387.1,21.1421875
Beed,SOYABEAN,16.5,22.5,387.1,21.1421875
Beed,OILSEEDS,97.1,57.67,387.1,21.1421875
Beed,SUGARCANE,34.0,221.5,387.1,21.1421875
Beed,COTTON,78.8,9.47,387.1,21.1421875
Beed,RICE,2.4,0.6,387.1,21.1421875
Beed,KHARIF SORGHUM,68.9,83.3,387.1,21.1421875
Beed,PEARL MILLET,187.1,156.9,387.1,21.1421875
Beed,MAIZE,5.6,5.2,387.1,21.1421875
Beed,FINGER MILLET,0.0,0.0,387.1,21.1421875
Beed,PIGEONPEA,49.1,17.2,387.1,21.1421875
Beed,MINOR PULSES,34.9,20.8,387.1,21.1421875
Beed,GROUNDNUT,11.2,6.5,387.1,21.1421875
Beed,SESAMUM,5.6,1.8,387.1,21.1421875
Beed,SUNFLOWER,27.7,12.1,387.1,21.1421875
Beed,SOYABEAN,16.5,22.5,387.1,21.1421875
Beed,OILSEEDS,97.1,57.67,387.1,21.1421875
Beed,SUGARCANE,34.0,221.5,387.1,21.1421875
Beed,COTTON,78.8,9.47,387.1,21.1421875
Bhandara,RICE,344.5,371.3,861.8,22.790625
Bhandara,KHARIF SORGHUM,0.2,0.2,861.8,22.790625
Bhandara,PEARL MILLET,0.0,0.0,861.8,22.790625
Bhandara,MAIZE,0.2,0.4,861.8,22.790625
Bhandara,FINGER MILLET,0.0,0.0,861.8,22.790625
Bhandara,PIGEONPEA,11.2,9.9,861.8,22.790625
Bhandara,MINOR PULSES,19.7,8.02,861.8,22.790625
Bhandara,GROUNDNUT,0.3,0.2,861.8,22.790625
Bhandara,SESAMUM,1.9,0.3,861.8,22.790625
Bhandara,SUNFLOWER,0.0,0.0,861.8,22.790625
Bhandara,SOYABEAN,9.4,9.8,861.8,22.790625
Bhandara,OILSEEDS,21.1,11.84,861.8,22.790625
Bhandara,SUGARCANE,1.9,9.0,861.8,22.790625
Bhandara,COTTON,0.0,0.0,861.8,22.790625
Bhandara,RICE,344.5,371.3,861.8,22.790625
Bhandara,KHARIF SORGHUM,0.2,0.2,861.8,22.790625
Bhandara,PEARL MILLET,0.0,0.0,861.8,22.790625
Bhandara,MAIZE,0.2,0.4,861.8,22.790625
Bhandara,FINGER MILLET,0.0,0.0,861.8,22.790625
Bhandara,PIGEONPEA,11.2,9.9,861.8,22.790625
Bhandara,MINOR PULSES,19.7,8.02,861.8,22.790625
Bhandara,GROUNDNUT,0.3,0.2,861.8,22.790625
Bhandara,SESAMUM,1.9,0.3,861.8,22.790625
Bhandara,SUNFLOWER,0.0,0.0,861.8,22.790625
Bhandara,SOYABEAN,9.4,9.8,861.8,22.790625
Bhandara,OILSEEDS,21.1,11.84,861.8,22.790625
Bhandara,SUGARCANE,1.9,9.0,861.8,22.790625
Bhandara,COTTON,0.0,0.0,861.8,22.790625
Bombay,RICE,0.0,0.0,,
Bombay,KHARIF SORGHUM,0.0,0.0,,
Bombay,PEARL MILLET,0.0,0.0,,
Bombay,MAIZE,0.0,0.0,,
Bombay,FINGER MILLET,0.0,0.0,,
Bombay,PIGEONPEA,0.0,0.0,,
Bombay,MINOR PULSES,0.0,0.0,,
Bombay,GROUNDNUT,0.0,0.0,,
Bombay,SESAMUM,0.0,0.0,,
Bombay,SUNFLOWER,0.0,0.0,,
Bombay,SOYABEAN,0.0,0.0,,
Bombay,OILSEEDS,0.0,0.0,,
Bombay,SUGARCANE,0.0,0.0,,
Bombay,COTTON,0.0,0.0,,
Bombay,RICE,0.0,0.0,,
Bombay,KHARIF SORGHUM,0.0,0.0,,
Bombay,PEARL MILLET,0.0,0.0,,
Bombay,MAIZE,0.0,0.0,,
Bombay,FINGER MILLET,0.0,0.0,,
Bombay,PIGEONPEA,0.0,0.0,,
Bombay,MINOR PULSES,0.0,0.0,,
Bombay,GROUNDNUT,0.0,0.0,,
Bombay,SESAMUM,0.0,0.0,,
Bombay,SUNFLOWER,0.0,0.0,,
Bombay,SOYABEAN,0.0,0.0,,
Bombay,OILSEEDS,0.0,0.0,,
Bombay,SUGARCANE,0.0,0.0,,
Bombay,COTTON,0.0,0.0,,
Buldhana,RICE,0.1,0.1,719.7,21.86
Buldhana,KHARIF SORGHUM,116.8,185.1,719.7,21.86
Buldhana,PEARL MILLET,5.7,3.6,719.7,21.86
Buldhana,MAIZE,25.7,52.3,719.7,21.86
Buldhana,FINGER MILLET,0.0,0.0,719.7,21.86
Buldhana,PIGEONPEA,57.4,40.9,719.7,21.86
Buldhana,MINOR PULSES,176.6,68.8,719.7,21.86
Buldhana,GROUNDNUT,2.1,1.7,719.7,21.86
Buldhana,SESAMUM,6.2,1.5,719.7,21.86
Buldhana,SUNFLOWER,1.4,0.8,719.7,21.86
Buldhana,SOYABEAN,78.6,98.4,719.7,21.86
Buldhana,OILSEEDS,91.0,103.5,719.7,21.86
Buldhana,SUGARCANE,1.3,8.4,719.7,21.86
Buldhana,COTTON,168.3,33.1,719.7,21.86
Buldhana,RICE,0.1,0.1,719.7,21.86
Buldhana,KHARIF SORGHUM,116.8,185.1,719.7,21.86
Buldhana,PEARL MILLET,5.7,3.6,719.7,21.86
Buldhana,MAIZE,25.7,52.3,719.7,21.86
Buldhana,FINGER MILLET,0.0,0.0,719.7,21.86
Buldhana,PIGEONPEA,57.4,40.9,719.7,21.86
Buldhana,MINOR PULSES,176.6,68.8,719.7,21.86
Buldhana,GROUNDNUT,2.1,1.7,719.7,21.86
Buldhana,SESAMUM,6.2,1.5,719.7,21.86
Buldhana,SUNFLOWER,1.4,0.8,719.7,21.86
Buldhana,SOYABEAN,78.6,98.4,719.7,21.86
Buldhana,OILSEEDS,91.0,103.5,719.7,21.86
Buldhana,SUGARCANE,1.3,8.4,719.7,21.86
Buldhana,COTTON,168.3,33.1,719.7,21.86
Chandrapur,RICE,286.6,186.7,573.6,22.9165625
Chandrapur,KHARIF SORGHUM,15.2,17.6,573.6,22.9165625
Chandrapur,PEARL MILLET,0.0,0.0,573.6,22.9165625
Chandrapur,MAIZE,2.3,4.5,573.6,22.9165625
Chandrapur,FINGER MILLET,0.0,0.0,573.6,22.9165625
Chandrapur,PIGEONPEA,28.5,10.6,573.6,22.9165625
Chandrapur,MINOR PULSES,33.5,13.0,573.6,22.9165625
Chandrapur,GROUNDNUT,0.1,0.2,573.6,22.9165625
Chandrapur,SESAMUM,3.8,0.7,573.6,22.9165625
Chandrapur,SUNFLOWER,0.0,0.0,573.6,22.9165625
Chandrapur,SOYABEAN,125.8,145.9,573.6,22.9165625
Chandrapur,OILSEEDS,144.2,149.95,573.6,22.9165625
Chandrapur,SUGARCANE,0.0,0.0,573.6,22.9165625
Chandrapur,COTTON,56.5,7.31,573.6,22.9165625
Chandrapur,RICE,286.6,186.7,573.6,22.9165625
Chandrapur,KHARIF SORGHUM,15.2,17.6,573.6,22.9165625
Chandrapur,PEARL MILLET,0.0,0.0,573.6,22.9165625
Chandrapur,MAIZE,2.3,4.5,573.6,22.9165625
Chandrapur,FINGER MILLET,0.0,0.0,573.6,22.9165625
Chandrapur,PIGEONPEA,28.5,10.6,573.6,22.9165625
Chandrapur,MINOR PULSES,33.5,13.0,573.6,22.9165625
Chandrapur,GROUNDNUT,0.1,0.2,573.6,22.9165625
Chandrapur,SESAMUM,3.8,0.7,573.6,22.9165625
Chandrapur,SUNFLOWER,0.0,0.0,573.6,22.9165625
Chandrapur,SOYABEAN,125.8,145.9,573.6,22.9165625
Chandrapur,OILSEEDS,144.2,149.95,573.6,22.9165625
Chandrapur,SUGARCANE,0.0,0.0,573.6,22.9165625
Chandrapur,COTTON,56.5,7.31,573.6,22.9165625
Dhule,RICE,25.0,18.7,323.6,22.513125
Dhule,KHARIF SORGHUM,66.3,74.2,323.6,22.513125
Dhule,PEARL MILLET,160.4,115.9,323.6,22.513125
Dhule,MAIZE,25.2,36.4,323.6,22.513125
Dhule,FINGER MILLET,6.4,4.6,323.6,22.513125
Dhule,PIGEONPEA,32.3,9.0,323.6,22.513125
Dhule,MINOR PULSES,88.1,47.0,323.6,22.513125
Dhule,GROUNDNUT,53.3,42.3,323.6,22.513125
Dhule,SESAMUM,12.1,3.4,323.6,22.513125
Dhule,SUNFLOWER,0.9,0.5,323.6,22.513125
Dhule,SOYABEAN,3.1,4.5,323.6,22.513125
Dhule,OILSEEDS,69.9,50.95,323.6,22.513125
Dhule,SUGARCANE,10.8,71.0,323.6,22.513125
Dhule,COTTON,100.6,9.97,323.6,22.513125
Dhule,RICE,25.0,18.7,323.6,22.513125
Dhule,KHARIF SORGHUM,66.3,74.2,323.6,22.513125
Dhule,PEARL MILLET,160.4,115.9,323.6,22.513125
Dhule,MAIZE,25.2,36.4,323.6,22.513125
Dhule,FINGER MILLET,6.4,4.6,323.6,22.513125
Dhule,PIGEONPEA,32.3,9.0,323.6,22.513125
Dhule,MINOR PULSES,88.1,47.0,323.6,22.513125
Dhule,GROUNDNUT,53.3,42.3,323.6,22.513125
Dhule,SESAMUM,12.1,3.4,323.6,22.513125
Dhule,SUNFLOWER,0.9,0.5,323.6,22.513125
Dhule,SOYABEAN,3.1,4.5,323.6,22.513125
Dhule,OILSEEDS,69.9,50.95,323.6,22.513125
Dhule,SUGARCANE,10.8,71.0,323.6,22.513125
Dhule,COTTON,100.6,9.97,323.6,22.513125
Jalgaon,RICE,0.9,0.8,501.3,22.374375
Jalgaon,KHARIF SORGHUM,155.9,329.7,501.3,22.374375
Jalgaon,PEARL MILLET,63.6,64.7,501.3,22.374375
Jalgaon,MAIZE,14.3,40.2,501.3,22.374375
Jalgaon,FINGER MILLET,0.0,0.0,501.3,22.374375
Jalgaon,PIGEONPEA,24.9,18.2,501.3,22.374375
Jalgaon,MINOR PULSES,113.4,76.0,501.3,22.374375
Jalgaon,GROUNDNUT,8.3,8.5,501.3,22.374375
Jalgaon,SESAMUM,26.2,12.0,501.3,22.374375
Jalgaon,SUNFLOWER,0.9,0.4,501.3,22.374375
Jalgaon,SOYABEAN,3.4,8.6,501.3,22.374375
Jalgaon,OILSEEDS,39.1,29.54,501.3,22.374375
Jalgaon,SUGARCANE,12.0,85.5,501.3,22.374375
Jalgaon,COTTON,384.0,79.59,501.3,22.374375
Jalgaon,RICE,0.9,0.8,501.3,22.374375
Jalgaon,KHARIF SORGHUM,155.9,329.7,501.3,22.374375
Jalgaon,PEARL MILLET,63.6,64.7,501.3,22.374375
Jalgaon,MAIZE,14.3,40.2,501.3,22.374375
Jalgaon,FINGER MILLET,0.0,0.0,501.3,22.374375
Jalgaon,PIGEONPEA,24.9,18.2,501.3,22.374375
Jalgaon,MINOR PULSES,113.4,76.0,501.3,22.374375
Jalgaon,GROUNDNUT,8.3,8.5,501.3,22.374375
Jalgaon,SESAMUM,26.2,12.0,501.3,22.374375
Jalgaon,SUNFLOWER,0.9,0.4,501.3,22.374375
Jalgaon,SOYABEAN,3.4,8.6,501.3,22.374375
Jalgaon,OILSEEDS,39.1,29.54,501.3,22.374375
Jalgaon,SUGARCANE,12.0,85.5,501.3,22.374375
Jalgaon,COTTON,384.0,79.59,501.3,22.374375
Kolhapur,RICE,106.1,234.7,1122.2,19.85625
Kolhapur,KHARIF SORGHUM,9.1,16.6,1122.2,19.85625
Kolhapur,PEARL MILLET,0.0,0.0,1122.2,19.85625
Kolhapur,MAIZE,7.8,13.9,1122.2,19.85625
Kolhapur,FINGER MILLET,23.5,33.1,1122.2,19.85625
Kolhapur,PIGEONPEA,2.6,1.0,1122.2,19.85625
Kolhapur,MINOR PULSES,13.2,4.7,1122.2,19.85625
Kolhapur,GROUNDNUT,68.0,110.6,1122.2,19.85625
Kolhapur,SESAMUM,0.0,0.0,1122.2,19.85625
Kolhapur,SUNFLOWER,0.4,0.3,1122.2,19.85625
Kolhapur,SOYABEAN,61.5,119.2,1122.2,19.85625
Kolhapur,OILSEEDS,132.2,230.7,1122.2,19.85625
Kolhapur,SUGARCANE,98.4,842.1,1122.2,19.85625
Kolhapur,COTTON,0.1,0.02,1122.2,19.85625
Kolhapur,RICE,106.1,234.7,1122.2,19.85625
Kolhapur,KHARIF SORGHUM,9.1,16.6,1122.2,19.85625
Kolhapur,PEARL MILLET,0.0,0.0,1122.2,19.85625
Kolhapur,MAIZE,7.8,13.9,1122.2,19.85625
Kolhapur,FINGER MILLET,23.5,33.1,1122.2,19.85625
Kolhapur,PIGEONPEA,2.6,1.0,1122.2,19.85625
Kolhapur,MINOR PULSES,13.2,4.7,1122.2,19.85625
Kolhapur,GROUNDNUT,68.0,110.6,1122.2,19.85625
